trial_id,title,status,phase,sponsor,sponsor_class,intervention_names,intervention_types,countries,regions,last_update_posted,has_results,source_url
NCT07038447,A Study of KITE-363 in Participants With Refractory Autoimmune Diseases,ENROLLING_BY_INVITATION,Phase 1,"Kite, A Gilead Company",INDUSTRY,Cyclophosphamide; Fludarabine; KITE-363,biological; drug,Australia; Canada; United States,North America; Oceania,2026-04-06,False,https://clinicaltrials.gov/study/NCT07038447
NCT07041801,Treatment of Systemic Lupus Erythematosus With Human Umbilical Cord Mesenchymal Stem Cells,RECRUITING,"Phase 1, Phase 2","Shenzhen Beike Bio-Technology Co., Ltd.",INDUSTRY,Placebo; hUC-MSCs treatment (high dose); hUC-MSCs treatment (low dose); hUC-MSCs treatment (medium dose); hUC-MSCs treatment （Double dose）,biological; drug,China,East Asia,2025-06-27,False,https://clinicaltrials.gov/study/NCT07041801
NCT07043153,AGR+PNI as Predictors of Systemic Lupus Erythematosus Disease Activity,RECRUITING,N/A,Sohag University,OTHER,Albumin to globulin ratio and prognostic nutritional index model,diagnostic_test,Egypt,Middle East / Africa,2026-05-13,False,https://clinicaltrials.gov/study/NCT07043153
NCT07044115,"Evaluation of the Tolerance, Safety, Pharmacokinetics, Pharmacodynamics, and Efficacy of MIL62 Injection for Treating Lupus Nephritis",ACTIVE_NOT_RECRUITING,"Phase 1, Phase 2","Beijing Mabworks Biotech Co., Ltd.",INDUSTRY,Recombinant Humanized Monoclonal Antibody MIL62 Injection; placebo,drug,China,East Asia,2025-07-02,False,https://clinicaltrials.gov/study/NCT07044115
NCT07048470,"Efficacy of Synbiotic Supplementation on IL-10, TGF-B and Disease Activity in Systemic Lupus Erythematosus Patients",COMPLETED,N/A,Universitas Sriwijaya,OTHER,Placebo; Synbiotic,dietary_supplement,Indonesia,Southeast Asia,2025-07-02,False,https://clinicaltrials.gov/study/NCT07048470
NCT07049653,Anifrolumab Pregnancy Study,NOT_YET_RECRUITING,N/A,AstraZeneca,INDUSTRY,,,,,2025-08-15,False,https://clinicaltrials.gov/study/NCT07049653
NCT07052565,CAR-T Cells Therapy for Patients With Autoimmune Diseases,RECRUITING,N/A,Anhui Provincial Hospital,OTHER_GOV,Anti-BCMA and CD19 CART cells will be injected intravenously on a one-time basis,drug,China,East Asia,2025-07-08,False,https://clinicaltrials.gov/study/NCT07052565
NCT07053137,"A Comparative Study of the Efficacy and Safety of Telitacicept and Belimumab in the Treatment of Systemic Lupus Erythematosus Involving Multiple Units, Based on Previous Data.",ACTIVE_NOT_RECRUITING,N/A,Yipeng Liu,OTHER,,,China,East Asia,2026-02-02,False,https://clinicaltrials.gov/study/NCT07053137
NCT07053800,"Obe-cel in Severe, Refractory Systemic Lupus Erythematosus With Active Lupus Nephritis",RECRUITING,Phase 2,Autolus Limited,INDUSTRY,Obecabtagene autoleucel,biological,Brazil; United Kingdom; United States,Europe; Latin America; North America,2026-04-27,False,https://clinicaltrials.gov/study/NCT07053800
NCT07053891,LUPKYNIS Drug-use Results Survey,RECRUITING,N/A,"Otsuka Pharmaceutical Co., Ltd.",INDUSTRY,Voclosporin (LUPKYNIS),drug,Japan,East Asia,2025-09-19,False,https://clinicaltrials.gov/study/NCT07053891
NCT07056621,"Does Belimumab Modify the Natural History of SLE? A Propensity Score-matched, Real-world Study",RECRUITING,N/A,"Biomedical Research Foundation, Academy of Athens",OTHER,,,Greece,Europe,2025-09-08,False,https://clinicaltrials.gov/study/NCT07056621
NCT07069348,SLE Severity Linked to Vitamin D Via Treg Cells in Pediatric Patients,COMPLETED,N/A,Wisnu Barlianto,OTHER,No intervention,other,Indonesia,Southeast Asia,2025-07-18,False,https://clinicaltrials.gov/study/NCT07069348
NCT07069972,A Prospective Comparative Study Involving Multiple Units to Evaluate the Efficacy and Safety of Telitacicept and Belimumab in the Treatment of Systemic Lupus Erythematosus.,NOT_YET_RECRUITING,N/A,Yipeng Liu,OTHER,,,China,East Asia,2026-02-02,False,https://clinicaltrials.gov/study/NCT07069972
NCT07071220,Efficacy of Vitamin C Supplementation on Serum IL-6 Levels and Disease Activity in Systemic Lupus Erythematosus Patients,COMPLETED,N/A,Universitas Sriwijaya,OTHER,Placebo; Vitamin C,dietary_supplement,Indonesia,Southeast Asia,2025-07-17,False,https://clinicaltrials.gov/study/NCT07071220
NCT07071233,Efficacy of Vitamin C Supplementation on Serum TNF-α Levels and Disease Activity in SLE Patients,COMPLETED,N/A,Universitas Sriwijaya,OTHER,Placebo; Vitamin C,dietary_supplement,Indonesia,Southeast Asia,2025-07-17,False,https://clinicaltrials.gov/study/NCT07071233
NCT07077304,EACVI Study on Multimodality Cardiovascular Imaging of Inflammatory Cardiovascular Diseases,NOT_YET_RECRUITING,N/A,Assistance Publique - Hôpitaux de Paris,OTHER,observational study,other,,,2025-07-22,False,https://clinicaltrials.gov/study/NCT07077304
NCT07077486,Effects of Telitacicept vs Cyclophosphamide on Lupus Related Interstitial Lung Disease,RECRUITING,Phase 4,Tongji Hospital,OTHER,Cyclophosphamide (CYC); Immunosuppressant other than CYC; Methylprednisolone (Corticosteroid); Telitacicept Freeze-dried powder Injection 80mg,drug,China,East Asia,2026-01-27,False,https://clinicaltrials.gov/study/NCT07077486
NCT07083349,NK510 Cell Therapy for Refractory Systemic Lupus Erythematosus,NOT_YET_RECRUITING,N/A,"Base Therapeutics (Shanghai) Co., Ltd.",INDUSTRY,NK510 : allogeneic genetic modified NK,drug,,,2025-07-28,False,https://clinicaltrials.gov/study/NCT07083349
NCT07083622,Efficacy of Vitamin C Supplementation on Malondialdehid Levels and Disease Activity in SLE Patients,COMPLETED,N/A,Universitas Sriwijaya,OTHER,Placebo; Vitamin C,dietary_supplement,Indonesia,Southeast Asia,2025-07-24,False,https://clinicaltrials.gov/study/NCT07083622
NCT07085104,"A Study to Investigate the Safety and Preliminary Efficacy of ALLO-329, an Allogeneic CAR T-cell Therapy, in Adults With Autoimmune Disease",RECRUITING,Phase 1,Allogene Therapeutics,INDUSTRY,ALLO-329; Cyclophosphamide,drug; genetic,Canada; United States,North America,2026-04-07,False,https://clinicaltrials.gov/study/NCT07085104
NCT07085676,Phase 1 Study of HBI0101 CAR-T in Refractory B-Cell Autoimmune Diseases,RECRUITING,Phase 1,Polina Stepensky,OTHER,HBI0101 CART,biological,Israel,Middle East,2026-05-06,False,https://clinicaltrials.gov/study/NCT07085676
NCT07087912,Safety and Immunogenicity of the Live Attenuated Tetravalent Butantan-Dengue Vaccine in Autoimmune Rheumatic Diseases,RECRUITING,Phase 4,University of Sao Paulo General Hospital,OTHER,"Dengue 1,2,3,4 (attenuated) vaccine",biological,Brazil,Latin America,2026-04-15,False,https://clinicaltrials.gov/study/NCT07087912
NCT07089121,"Descartes-08 for Children, Adolescents, and Young Adults With Autoimmune Disorders",RECRUITING,"Phase 1, Phase 2",Cartesian Therapeutics,INDUSTRY,Descartes-08,drug,United States,North America,2026-04-08,False,https://clinicaltrials.gov/study/NCT07089121
NCT07096557,The Effect of Co-enzyme Q10 on the Clinical Outcome of Pediatric Patients With Systemic Lupus Erythematosus,COMPLETED,Phase 2,Ain Shams University,OTHER,Coenzyme Q10,drug,Egypt,Middle East / Africa,2026-03-12,False,https://clinicaltrials.gov/study/NCT07096557
NCT07102030,Subgrouping SLE - a New Approach to Understand the Pathogenesis and Improve Treatment,RECRUITING,N/A,Region Stockholm,OTHER_GOV,,,Sweden,Europe,2025-08-03,False,https://clinicaltrials.gov/study/NCT07102030
NCT07102238,Lupus Arthritis: Muscoloskeletal Ultrasound as Clinical Outcome of Peripheral Blood and Synovial Deep Phenotyping,ACTIVE_NOT_RECRUITING,N/A,Fondazione Policlinico Universitario Agostino Gemelli IRCCS,OTHER,muscoloskeletal ultrasound and synovial biopsy,procedure,Italy,Europe,2025-08-03,False,https://clinicaltrials.gov/study/NCT07102238
NCT07104344,Study of CM355 in Patients With Systemic Lupus Erythematosus,NOT_YET_RECRUITING,N/A,Second Xiangya Hospital of Central South University,OTHER,CM355,biological,China,East Asia,2025-08-05,False,https://clinicaltrials.gov/study/NCT07104344
NCT07104721,A Clinical Study of YTS109 Cell for R/R Autoimmune Diseases,RECRUITING,Phase 1,"China Immunotech (Beijing) Biotechnology Co., Ltd.",INDUSTRY,YTS109 cell,drug,China,East Asia,2026-03-02,False,https://clinicaltrials.gov/study/NCT07104721
NCT07107659,Safety and Efficacy of ONT01 in Lupus,RECRUITING,Early Phase 1,"Hospital for Special Surgery, New York",OTHER,ONT01 is a small molecule CD11b modulator.,drug,United States,North America,2025-11-20,False,https://clinicaltrials.gov/study/NCT07107659
NCT07109986,UB-VV410 in Subjects With Active Refractory Systemic Lupus Erythematosus or Lupus Nephritis,RECRUITING,Phase 1,"Nanjing IASO Biotechnology Co., Ltd.",INDUSTRY,UB-VV410,drug,China,East Asia,2026-01-23,False,https://clinicaltrials.gov/study/NCT07109986
NCT07115745,"A Study of Healthy Donor CD19-targeted Allogeneic CAR T Cells in Participants With Severe, Refractory Autoimmune Diseases",RECRUITING,Phase 1,"Juno Therapeutics, Inc., a Bristol-Myers Squibb Company",INDUSTRY,BMS-986515; Cyclophosphamide; Fludarabine; Tocilizumab,drug; genetic,Australia; Brazil; Czechia; France; Germany; Israel; Poland; Romania; Spain; United States,Europe; Latin America; Middle East; North America; Oceania,2026-04-30,False,https://clinicaltrials.gov/study/NCT07115745
NCT07121777,Anti CD19/BCMA CAR Gene Therapy for Autoimmune Diseases,RECRUITING,N/A,Anhui Provincial Hospital,OTHER_GOV,Anti-CD19/BCMA CAR gene vector injection will be injected intravenously on a one-time basis,drug,China,East Asia,2025-08-13,False,https://clinicaltrials.gov/study/NCT07121777
NCT07123220,Prognostic Factors for Fatigue in Patients With Systemic Lupus Erythematosus,COMPLETED,N/A,Investigación en Hemofilia y Fisioterapia,NETWORK,,,Spain,Europe,2026-02-13,False,https://clinicaltrials.gov/study/NCT07123220
NCT07123519,A Clinical Study of YTS109 Cells for the Treatment of R/R Autoimmune Diseases,RECRUITING,Phase 1,"China Immunotech (Beijing) Biotechnology Co., Ltd.",INDUSTRY,YTS109 cell,drug,China,East Asia,2026-03-02,False,https://clinicaltrials.gov/study/NCT07123519
NCT07130448,The Relation of Albumin/Globulin Ratio and Platelet/Albumin Ratio to Lupus Nephritis,NOT_YET_RECRUITING,N/A,Assiut University,OTHER,,,,,2025-08-19,False,https://clinicaltrials.gov/study/NCT07130448
NCT07134166,Cardiac Imaging in Systemic Disorders: the ORACLES Registry,NOT_YET_RECRUITING,N/A,Assistance Publique - Hôpitaux de Paris,OTHER,data collection,other,,,2026-02-13,False,https://clinicaltrials.gov/study/NCT07134166
NCT07136090,OMERACT SLE Delphi,NOT_YET_RECRUITING,N/A,"University Health Network, Toronto",OTHER,,,,,2025-08-22,False,https://clinicaltrials.gov/study/NCT07136090
NCT07136337,The Diagnostic Utility of T Immunoglobulin G and T Immunoglobulin M Biomarkers in Patients With Systemic Lupus Erythematosus Disease : Associations With Disease Activity and Damage,NOT_YET_RECRUITING,N/A,Assiut University,OTHER,4 ml. of fresh venous blood will be collected from each patient on EDTA tube and will be used for detection of the following : T cell immunoglobulin G ( TIgG) and T cell immunoglobulin M (TIgM) by,diagnostic_test,Egypt,Middle East / Africa,2025-08-22,False,https://clinicaltrials.gov/study/NCT07136337
NCT07136389,"Safety, Pharmacokinetics, Immunogenicity BCD-256-1 and Divozilimab in Subjects With Systemic Lupus Erythematosus",RECRUITING,Phase 1,Biocad,INDUSTRY,BCD-256; Divozilimab,drug,Russia,Other / Global,2025-08-22,False,https://clinicaltrials.gov/study/NCT07136389
NCT07138898,Immunosuppressant Management in Rheumatology Patients Undergoing Elective Total Shoulder Arthroplasty,NOT_YET_RECRUITING,Phase 2,NYU Langone Health,OTHER,Abatacept; Adalimumab; Anakinra; Azathioprine; Belimumab; Bimekizumab; Canakinumab; Certolizumab; Cyclosporine; Etanercept; Golimumab; Guselkumab; Hydroxychloroquine; Infliximab; Ixekizumab; Leflunomide; Methotrexate; Mycophenolate; Risankizumab; Rituximab; Secukinumab; Sulfasalazine; Tacrolimus; Tocilizumab; Tofacitinib; Upadacitinib; Ustekinumab,biological; drug,United States,North America,2025-08-24,False,https://clinicaltrials.gov/study/NCT07138898
NCT07144514,Observational Study Investigating Demographic and Clinical Characteristics of SLE Patients in Egypt,NOT_YET_RECRUITING,N/A,AstraZeneca,INDUSTRY,,,,,2025-08-27,False,https://clinicaltrials.gov/study/NCT07144514
NCT07148115,Pregnancies Before the Diagnosis of Systemic Lupus Erythematosus,RECRUITING,N/A,University of Algiers,OTHER,Collect data on all pregnancies before and after diagnosis of SLE.,other,Algeria,Other / Global,2025-12-31,False,https://clinicaltrials.gov/study/NCT07148115
NCT07149402,Association of Serum Interleukin-33 Levels With Clinical Manifestations in Systemic Lupus Erythematosus,NOT_YET_RECRUITING,N/A,Assiut University,OTHER,,,,,2025-09-02,False,https://clinicaltrials.gov/study/NCT07149402
NCT07155369,UCAR T-cell Therapy Targeting CD19/ BCMA in Patients With Relapse/ Refractory Autoimmune Diseases,ACTIVE_NOT_RECRUITING,N/A,The Affiliated Hospital of Xuzhou Medical University,OTHER,Cyclophosphamide; Fludarabine; UCAR-T cells,biological; drug,China,East Asia,2025-09-04,False,https://clinicaltrials.gov/study/NCT07155369
NCT07157202,Associating Gastric Infection With Autoimmune Flare Severity in an Egyptians,NOT_YET_RECRUITING,N/A,Assiut University,OTHER,,,,,2025-09-05,False,https://clinicaltrials.gov/study/NCT07157202
NCT07174843,An Exploratory Study of CD19/CD22/BCMA CAR-T Cells (BZE2204) in Subjects With Relapsed or Refractory Autoimmune Diseases,RECRUITING,Early Phase 1,"Shanghai Cell Therapy Group Co.,Ltd",INDUSTRY,CD19/CD22/BCMA CAR-T cells(BZE2204),biological,China,East Asia,2025-09-16,False,https://clinicaltrials.gov/study/NCT07174843
NCT07175285,A Study in Participants With Active Systemic Lupus Erythematosus With Inadequate Response to Glucocorticoids and ≥2 Immunosuppressants,RECRUITING,N/A,Bristol-Myers Squibb,INDUSTRY,Current standard of care treatment options,drug,Argentina; Brazil; Canada; France; Germany; Israel; Italy; Japan; Puerto Rico; Spain; United Kingdom; United States,East Asia; Europe; Latin America; Middle East; North America; Other / Global,2026-04-29,False,https://clinicaltrials.gov/study/NCT07175285
NCT07175610,LUpus Eritematoso Sistemico NETwork and Registry,NOT_YET_RECRUITING,N/A,"Società Italiana di Allergologia, Asma e Immunologia Clinica",OTHER,,,Italy,Europe,2025-09-16,False,https://clinicaltrials.gov/study/NCT07175610
NCT07177911,Safety and Efficacy Study of CC312 for Moderate to Severe SLE,RECRUITING,Phase 1,CytoCares Inc,INDUSTRY,CC312; Placebo,drug,China,East Asia,2025-09-17,False,https://clinicaltrials.gov/study/NCT07177911
NCT07180537,Creating Health Course Study for People With Rheumatological Conditions,RECRUITING,N/A,Terry L. Wahls,OTHER,Creating Health Online Course; Delayed access to Creating Health Online Course,behavioral,United States,North America,2026-01-08,False,https://clinicaltrials.gov/study/NCT07180537
NCT07183007,Development of a Dietary Intervention Model Based on Genetic Data as an Implementation of a Healthy Lifestyle in the Management of Systemic Lupus Erythematosus Patients,NOT_YET_RECRUITING,N/A,Indonesia University,OTHER,Low gluten diet,other,Indonesia,Southeast Asia,2025-09-19,False,https://clinicaltrials.gov/study/NCT07183007
NCT07185269,The Purpose of This Study is to Evaluate the Efficacy and Safety of 626 in the Treatment of SLE,RECRUITING,"Phase 1, Phase 2","Sunshine Guojian Pharmaceutical (Shanghai) Co., Ltd.",INDUSTRY,626; Placebo,drug,China,East Asia,2025-11-26,False,https://clinicaltrials.gov/study/NCT07185269
NCT07193745,"Respiratory Function, Physical Activity and Fatigue in SLE",COMPLETED,N/A,Melis Usul,OTHER,,,Turkey (Türkiye),Other / Global,2026-03-24,False,https://clinicaltrials.gov/study/NCT07193745
NCT07193810,A Study of CC312 for Relapsed/Refractory Autoimmune Diseases,RECRUITING,Early Phase 1,CytoCares Inc,INDUSTRY,CC312,biological,China,East Asia,2026-04-14,False,https://clinicaltrials.gov/study/NCT07193810
NCT07196072,"A Multi-component, Person-centered, and Yoga-based Coaching Program for Lupus Chronic Pain",ACTIVE_NOT_RECRUITING,N/A,University of Michigan,OTHER,MiPAL,behavioral,United States,North America,2026-02-03,False,https://clinicaltrials.gov/study/NCT07196072
NCT07201129,A Research Trial to Assess if Cenerimod is Efficacious and Safe to Treat Active Lupus Nephritis on Top of Regular Treatment,RECRUITING,Phase 3,Viatris Innovation GmbH,INDUSTRY,Cenerimod; Placebo,drug,United States,North America,2026-04-28,False,https://clinicaltrials.gov/study/NCT07201129
NCT07201558,"Study Evaluating Safety, Tolerability, PK/PD of Surovatamig in Adult RA or SLE Participants",RECRUITING,Phase 1,AstraZeneca,INDUSTRY,Surovatamig,biological,Australia; Belgium; Brazil; China; Germany; Spain; Taiwan; Ukraine; United States,East Asia; Europe; Latin America; North America; Oceania,2026-02-17,False,https://clinicaltrials.gov/study/NCT07201558
NCT07203157,HEAL-SLE: Holistic Energy for Alleviating Lupus Symptoms,NOT_YET_RECRUITING,N/A,NYU Langone Health,OTHER,Virtual Reiki Therapy,other,United States,North America,2025-10-02,False,https://clinicaltrials.gov/study/NCT07203157
NCT07209540,European LUpuS Inception-Cohort Developing initiATivE,NOT_YET_RECRUITING,N/A,University of Aarhus,OTHER,,,,,2025-10-07,False,https://clinicaltrials.gov/study/NCT07209540
NCT07212322,A Study of CD19 UCAR-T Cells in Subjects With Autoimmune Diseases,NOT_YET_RECRUITING,N/A,"Institute of Hematology & Blood Diseases Hospital, China",OTHER,CD19 UCAR-T cells,drug,China,East Asia,2025-12-19,False,https://clinicaltrials.gov/study/NCT07212322
NCT07215663,Clinical Study of Cizutamig in Systemic Lupus Erythematosus,RECRUITING,Phase 1,Candid Therapeutics,INDUSTRY,Cizutamig,drug,China,East Asia,2025-11-17,False,https://clinicaltrials.gov/study/NCT07215663
